0.000003,172.16.0.137,172.16.0.98,1
0.000049,172.16.0.98,172.16.0.137,1
0.000001,172.16.0.137,172.16.0.98,1
0.000057,172.16.0.98,172.16.0.137,1
0.000002,172.16.0.137,172.16.0.98,1
0.000046,172.16.0.98,172.16.0.137,1
0.000001,172.16.0.137,172.16.0.98,1
0.000047,172.16.0.98,172.16.0.137,1
0.000002,172.16.0.137,172.16.0.98,1
0.000047,172.16.0.98,172.16.0.137,1
0.000002,172.16.0.137,172.16.0.98,1
0.000048,172.16.0.98,172.16.0.137,1
0.000004,172.16.0.137,172.16.0.98,1
0.000047,172.16.0.98,172.16.0.137,1
0.000001,172.16.0.137,172.16.0.98,1
0.000048,172.16.0.98,172.16.0.137,1
0.000002,172.16.0.137,172.16.0.98,1
0.000048,172.16.0.98,172.16.0.137,1
0.000003,172.16.0.137,172.16.0.98,1
0.000048,172.16.0.98,172.16.0.137,1
0.000004,172.16.0.137,172.16.0.98,1
0.000046,172.16.0.98,172.16.0.137,1
0.000003,172.16.0.137,172.16.0.98,1
0.000046,172.16.0.98,172.16.0.137,1
0.000002,172.16.0.137,172.16.0.98,1
0.000047,172.16.0.98,172.16.0.137,1
0.000001,172.16.0.137,172.16.0.98,1
0.000047,172.16.0.98,172.16.0.137,1
0.000002,172.16.0.137,172.16.0.98,1
0.000047,172.16.0.98,172.16.0.137,1
0.000003,172.16.0.137,172.16.0.98,1
0.000048,172.16.0.98,172.16.0.137,1
0.000004,172.16.0.137,172.16.0.98,1
0.000049,172.16.0.98,172.16.0.137,1
0.000003,172.16.0.137,172.16.0.98,1
0.000045,172.16.0.98,172.16.0.137,1
0.000004,172.16.0.137,172.16.0.98,1
0.000046,172.16.0.98,172.16.0.137,1
0.000003,172.16.0.137,172.16.0.98,1
0.000052,172.16.0.98,172.16.0.137,1
0.000004,172.16.0.137,172.16.0.98,1
0.000047,172.16.0.98,172.16.0.137,1
0.000004,172.16.0.137,172.16.0.98,1
0.000053,172.16.0.98,172.16.0.137,1
0.000003,172.16.0.137,172.16.0.98,1
0.000059,172.16.0.98,172.16.0.137,1
0.000003,172.16.0.137,172.16.0.98,1
0.000053,172.16.0.98,172.16.0.137,1
0.000002,172.16.0.137,172.16.0.98,1
0.000053,172.16.0.98,172.16.0.137,1
0.000002,172.16.0.137,172.16.0.98,1
0.000054,172.16.0.98,172.16.0.137,1
0.000003,172.16.0.137,172.16.0.98,1
0.000048,172.16.0.98,172.16.0.137,1
0.000002,172.16.0.137,172.16.0.98,1
0.000048,172.16.0.98,172.16.0.137,1
0.000003,172.16.0.137,172.16.0.98,1
0.000052,172.16.0.98,172.16.0.137,1
0.000002,172.16.0.137,172.16.0.98,1
0.000048,172.16.0.98,172.16.0.137,1
0.000002,172.16.0.137,172.16.0.98,1
0.000048,172.16.0.98,172.16.0.137,1
0.000003,172.16.0.137,172.16.0.98,1
0.000046,172.16.0.98,172.16.0.137,1
0.000003,172.16.0.137,172.16.0.98,1
0.000048,172.16.0.98,172.16.0.137,1
0.000002,172.16.0.137,172.16.0.98,1
0.000059,172.16.0.98,172.16.0.137,1
0.000003,172.16.0.137,172.16.0.98,1
0.00005,172.16.0.98,172.16.0.137,1
0.000003,172.16.0.137,172.16.0.98,1
0.000049,172.16.0.98,172.16.0.137,1
0.000003,172.16.0.137,172.16.0.98,1
0.00005,172.16.0.98,172.16.0.137,1
0.000002,172.16.0.137,172.16.0.98,1
0.000049,172.16.0.98,172.16.0.137,1
0.000003,172.16.0.137,172.16.0.98,1
0.000054,172.16.0.98,172.16.0.137,1
0.000003,172.16.0.137,172.16.0.98,1
0.00005,172.16.0.98,172.16.0.137,1
0.000002,172.16.0.137,172.16.0.98,1
0.000049,172.16.0.98,172.16.0.137,1
0.000003,172.16.0.137,172.16.0.98,1
0.000053,172.16.0.98,172.16.0.137,1
0.000003,172.16.0.137,172.16.0.98,1
0.000049,172.16.0.98,172.16.0.137,1
0.000003,172.16.0.137,172.16.0.98,1
0.000049,172.16.0.98,172.16.0.137,1
0.000003,172.16.0.137,172.16.0.98,1
0.000049,172.16.0.98,172.16.0.137,1
0.000003,172.16.0.137,172.16.0.98,1
0.000048,172.16.0.98,172.16.0.137,1
0.000003,172.16.0.137,172.16.0.98,1
0.000049,172.16.0.98,172.16.0.137,1
0.000003,172.16.0.137,172.16.0.98,1
0.000049,172.16.0.98,172.16.0.137,1
0.000003,172.16.0.137,172.16.0.98,1
0.000053,172.16.0.98,172.16.0.137,1
0.000003,172.16.0.137,172.16.0.98,1
